sentence_id	token	label
22913	end	O
22913	where	O
22913	she	O
22913	's	O
22913	like	O
22913	In	O
22913	the	O
22913	end	O
22913	I	O
22913	think	O
22913	what	O
22913	it	O
22913	is	O
22913	is	O
22913	that	O
22913	I	O
22913	do	O
22913	n't	O
22913	want	O
22913	to	O
22913	love	O
22913	anything	O
22913	that	O
22913	much	O
22913	and	O
22913	that	O
22913	's	O
22913	something	O
22913	that	O
22913	I	O
22913	know	O
22913	is	O
22913	in	O
22913	me	O
22913	.	O
22913	I	O
22913	do	O
22913	n't	O
22913	want	O
22913	to	O
22913	.	O
22913	I	O
22913	was	O
22913	like	O
22913	Wow	O
22913	that	O
22913	's	O
22913	such	O
22913	a	O
22913	simple	O
22913	way	O
22913	to	O
22913	say	O
22913	it	O
22913	.	O
22913	I	O
22913	know	O
22913	exactly	O
22913	what	O
22913	she	O
22913	's	O
22913	talking	O
22913	about	O
22913	.	O
22913	There	O
22913	is	O
22913	something	O
22913	perversely	O
22913	freeing	O
22913	in	O
22913	not	O
22913	going	O
22913	therecompletely	O
22913	.	O
22924	How	O
22924	are	O
22924	you	O
22924	Right	O
22924	now	O
22924	I	O
22924	'm	O
22924	great	O
22924	.	O
22924	Well	O
22924	I	O
22924	'm	O
22924	glad	O
22924	to	O
22924	hear	O
22924	that	O
22924	.	O
22924	It	O
22924	's	O
22924	been	O
22924	a	B-date
22924	terrible	I-date
22924	week	I-date
22924	.	O
22924	Aw.	O
22924	Well	O
22924	not	O
22924	a	O
22924	terrible	O
22924	week	O
22924	sleep	O
22924	-	O
22924	wise	O
22924	but	O
22924	just	O
22924	not	O
22924	a	B-date
22924	very	I-date
22924	good	I-date
22924	week	I-date
22924	.	O
22924	Josh	B-person
22924	made	O
22924	me	O
22924	go	O
22924	running	O
22924	this	B-time
22924	morning	I-time
22924	with	O
22924	the	O
22924	dog	O
22924	.	O
22924	So	O
22924	I	O
22924	feel	O
22924	pretty	O
22924	good	O
22924	right	O
22924	now	O
22924	.	O
22924	Because	O
22924	he	O
22924	thought	O
22924	you	O
22924	'd	O
22924	feel	O
22924	better	O
22929	and	O
22929	then	O
22929	at	O
22929	the	O
22929	very	O
22929	end	O
22929	she	O
22929	asked	O
22929	me	O
22929	Are	O
22929	you	O
22929	depressed	O
22929	I	O
22929	go	O
22929	A	O
22929	little	O
22929	bit	O
22929	.	O
22929	She	O
22929	was	O
22929	like	O
22929	Oh	O
22929	we	O
22929	do	O
22929	n't	O
22929	want	O
22929	to	O
22929	go	O
22929	down	O
22929	on	O
22929	the	O
22929	Wellbutrin	O
22929	if	O
22929	you	O
22929	're	O
22929	depressed	O
22929	so	O
22929	I	O
22929	have	O
22929	to	O
22929	lie	O
22929	to	O
22929	her	O
22929	next	O
22929	time	O
22929	.	O
22929	No	O
22929	I	O
22929	'm	O
22929	not	O
22929	depressed	O
22929	.	O
22929	I	O
22929	'm	O
22929	feeling	O
22929	great	O
22929	.	O
22929	You	O
22929	want	O
22929	to	O
22929	go	O
22929	down	O
22929	and	O
22929	I	O
22929	guess	O
22929	your	O
22929	concern	O
22929	is	O
22929	making	O
22929	you	O
22929	more	O
22929	anxious	O
22929	Could	O
22929	you	O
22929	tell	O
22929	her	O
22929	that	O
22929	that	O
22929	that	O
22929	's	O
22929	more	O
22929	of	O
22929	an	O
22929	issue	O
22929	than	O
22929	your	O
22929	depression	O
23019	little	O
23019	bit	O
23019	it	O
23019	had	O
23019	passed	O
23019	a	O
23019	little	O
23019	bit	O
23019	so	O
23019	I	O
23019	think	O
23019	I	O
23019	had	O
23019	decided	O
23019	that	O
23019	I	O
23019	was	O
23019	going	O
23019	to	O
23019	try	O
23019	to	O
23019	just	O
23019	like	O
23019	I	O
23019	felt	O
23019	really	O
23019	sick	O
23019	and	O
23019	I	O
23019	wanted	O
23019	to	O
23019	go	O
23019	throw	O
23019	up	O
23019	somewhere	O
23019	.	O
23019	So	O
23019	we	O
23019	went	O
23019	to	O
23019	the	O
23019	building	O
23019	where	O
23019	the	O
23019	Red	B-org
23019	Cross	I-org
23019	thing	O
23019	was	O
23019	being	O
23019	held	O
23019	and	O
23019	it	O
23019	's	O
23019	a	O
23019	federal	O
23019	building	O
23019	so	O
23019	we	O
23019	had	O
23019	to	O
23019	go	O
23019	through	O
23019	security	O
23019	.	O
23019	I	O
23019	had	O
23019	this	O
23019	gram	O
23019	of	O
23019	cocaine	O
23019	in	O
23019	my	O
23019	purse	O
23019	that	O
23019	I	O
23019	just	O
23019	stuck	O
23019	on	O
23019	the	O
23019	security	O
23019	belt	O
23019	.	O
23019	Nothing	O
23019	happened	O
23019	but	O
23019	I	O
23022	I	O
23022	felt	O
23022	much	O
23022	less	O
23022	like	O
23022	I	O
23022	was	O
23022	floundering	O
23022	.	O
23022	Good	O
23022	.	O
23022	So	O
23022	thanks	O
23022	.	O
23022	I	O
23022	think	O
23022	you	O
23022	asked	O
23022	the	O
23022	question	O
23022	did	O
23022	I	O
23022	feel	O
23022	like	O
23022	I	O
23022	was	O
23022	floundering	O
23022	in	O
23022	my	O
23022	everyday	O
23022	life	O
23022	.	O
23022	I	O
23022	think	O
23022	I	O
23022	sort	O
23022	of	O
23022	said	O
23022	yes	O
23022	yes	O
23022	and	O
23022	no	O
23022	.	O
23022	The	O
23022	answer	O
23022	is	O
23022	probably	O
23022	more	O
23022	yes	O
23022	than	O
23022	no	O
23022	in	O
23022	some	O
23022	ways	O
23022	.	O
23022	But	O
23022	like	O
23022	this	O
23022	is	O
23022	an	O
23022	anchoring	O
23022	point	O
23022	in	O
23022	some	O
23022	sense	O
23022	.	O
23022	So	O
23022	uh	O
23022	helpful	O
23022	to	O
23022	be	O
23022	here	O
23022	and	O
23022	particularly	O
23022	helpful	O
23022	last	B-date
23022	week	I-date
23022	so	O
23022	thanks	O
23022	.	O
23039	Really	O
23039	mothering	O
23039	in	O
23039	a	O
23039	very	O
23039	loving	O
23039	way	O
23039	.	O
23039	In	O
23039	a	O
23039	very	O
23039	caring	O
23039	way	O
23039	.	O
23039	Not	O
23039	in	O
23039	a	O
23039	controlling	O
23039	way	O
23039	.	O
23039	Mm	O
23039	hm	O
23039	.	O
23039	Mm	O
23039	hm	O
23039	.	O
23039	But	O
23039	I	O
23039	feel	O
23039	really	O
23039	bad	O
23039	about	O
23039	that	O
23039	.	O
23039	That	O
23039	must	O
23039	be	O
23039	exhausting	O
23039	for	O
23039	her	O
23039	.	O
23039	Well	O
23039	she	O
23039	's	O
23039	doing	O
23039	it	O
23039	in	O
23039	a	O
23039	way	O
23039	that	O
23039	should	O
23039	have	O
23039	happened	O
23039	with	O
23039	your	O
23039	own	O
23039	mother	O
23039	so	O
23039	that	O
23039	your	O
23039	sister	O
23039	and	O
23039	you	O
23039	could	O
23039	be	O
23039	freed	O
23039	up	O
23039	to	O
23039	have	O
23039	a	O
23039	sister	O
23039	relationship	O
23039	instead	O
23039	of	O
23039	more	O
23039	of	O
23039	a	O
23039	mothering	O
23039	one	O
23039	.	O
23039	So	O
23039	that	O
23039	's	O
23039	what	O
23039	's	O
23039	so	O
23039	complicated	O
23039	.	O
23057	There	O
23057	is	O
23057	evidence	O
23057	that	O
23057	your	O
23057	positive	O
23057	change	O
23057	is	O
23057	possible	O
23057	.	O
23057	You	O
23057	and	O
23057	I	O
23057	have	O
23057	agreed	O
23057	that	O
23057	you	O
23057	're	O
23057	getting	O
23057	better	O
23057	at	O
23057	catching	O
23057	your	O
23057	should	O
23057	's	O
23057	your	O
23057	language	O
23057	is	O
23057	changing	O
23057	you	O
23057	're	O
23057	speaking	O
23057	in	O
23057	language	O
23057	that	O
23057	indicates	O
23057	you	O
23057	're	O
23057	taking	O
23057	responsibility	O
23057	for	O
23057	your	O
23057	emotion	O
23057	rather	O
23057	than	O
23057	blaming	O
23057	the	O
23057	circumstances	O
23057	for	O
23057	example	O
23057	when	O
23057	you	O
23057	say	O
23057	I	O
23057	'	O
23057	make	O
23057	myself	O
23057	'	O
23057	hysterical	O
23057	so	O
23057	there	O
23057	IS	O
23057	progress	O
23057	.	O
23057	Now	O
23057	back	O
23057	to	O
23057	Friday	B-time
23057	night	I-time
23057	.	O
23076	I	O
23076	remember	O
23076	there	O
23076	was	O
23076	one	O
23076	time	O
23076	we	O
23076	decided	O
23076	we	O
23076	'd	O
23076	try	O
23076	it	O
23076	before	O
23076	class	O
23076	and	O
23076	that	O
23076	was	O
23076	when	O
23076	after	O
23076	I	O
23076	did	O
23076	that	O
23076	I	O
23076	was	O
23076	like	O
23076	all	O
23076	right	O
23076	I	O
23076	think	O
23076	this	O
23076	is	O
23076	going	O
23076	I	O
23076	noticed	O
23076	that	O
23076	my	O
23076	friend	O
23076	Amy	B-person
23076	who	O
23076	was	O
23076	like	O
23076	my	O
23076	cocaine	O
23076	buddy	O
23076	I	O
23076	was	O
23076	like	O
23076	maybe	O
23076	we	O
23076	're	O
23076	on	O
23076	different	O
23076	pages	O
23076	with	O
23076	this	O
23076	if	O
23076	she	O
23076	's	O
23076	going	O
23076	to	O
23076	be	O
23076	doing	O
23076	this	O
23076	before	O
23076	class	O
23076	because	O
23076	at	O
23076	that	O
23076	point	O
23083	I	O
23083	just	O
23083	think	O
23083	it	O
23083	s	O
23083	a	O
23083	little	O
23083	depressing	O
23083	that	O
23083	what	O
23083	I	O
23083	feel	O
23083	is	O
23083	so	O
23083	urgent	O
23083	for	O
23083	me	O
23083	to	O
23083	put	O
23083	out	O
23083	in	O
23083	the	O
23083	world	O
23083	is	O
23083	all	O
23083	the	O
23083	worst	O
23083	stuff	O
23083	that	O
23083	happens	O
23083	that	O
23083	is	O
23083	inside	O
23083	of	O
23083	me	O
23083	.	O
23083	The	O
23083	good	O
23083	things	O
23083	seem	O
23083	less	O
23083	important	O
23083	to	O
23083	spread	O
23083	around	O
23083	and	O
23083	I	O
23083	don	O
23083	t	O
23083	know	O
23083	I	O
23083	don	O
23083	t	O
23083	really	O
23083	think	O
23083	I	O
23083	m	O
23083	comfortable	O
23083	with	O
23083	that	O
23083	idea	O
23083	.	O
23083	I	O
23083	guess	O
23083	I	O
23083	also	O
23083	feel	O
23083	like	O
23083	everyone	O
23083	would	O
23083	understand	O
23083	what	O
23083	it	O
23083	feels	O
23083	like	O
23083	to	O
23083	be	O
23083	doing	O
23083	pretty	O
23083	well	O
23083	and	O
23083	enjoying	O
23083	my	O
23083	job	O
23083	.	O
23124	The	O
23124	affair	O
23124	mostly	O
23124	took	O
23124	place	O
23124	during	O
23124	the	O
23124	war	O
23124	.	O
23124	She	O
23124	broke	O
23124	it	O
23124	off	O
23124	with	O
23124	him	O
23124	completely	O
23124	unexpectedly	O
23124	a	B-date
23124	year	I-date
23124	and	I-date
23124	a	I-date
23124	half	I-date
23124	ago	I-date
23124	and	O
23124	he	O
23124	's	O
23124	been	O
23124	basically	O
23124	grieving	O
23124	her	O
23124	ever	O
23124	since	O
23124	.	O
23124	He	O
23124	's	O
23124	kind	O
23124	of	O
23124	a	O
23124	terrible	O
23124	person	O
23124	so	O
23124	he	O
23124	's	O
23124	super	O
23124	jealous	O
23124	of	O
23124	her	O
23124	and	O
23124	hates	O
23124	her	O
23124	and	O
23124	hates	O
23124	her	O
23124	husband	O
23124	.	O
23124	He	O
23124	's	O
23124	hiring	O
23124	a	O
23124	private	O
23124	detective	O
23124	to	O
23124	track	O
23124	her	O
23124	because	O
23124	he	O
23124	thinks	O
23124	she	O
23124	's	O
23124	sleeping	O
23124	with	O
23124	somebody	O
23124	else	O
23124	now	O
23124	.	O
23124	I	O
23124	'd	O
23124	forgotten	O
23124	that	O
23124	it	O
23124	's	O
23124	essentially	O
23124	a	O
23124	book	O
23124	about	O
23124	God	O
23124	.	O
23156	That	O
23156	s	O
23156	actually	O
23156	a	O
23156	really	O
23156	I	O
23156	think	O
23156	that	O
23156	analogy	O
23156	I	O
23156	think	O
23156	that	O
23156	at	O
23156	least	O
23156	that	O
23156	analogy	O
23156	conveys	O
23156	to	O
23156	you	O
23156	what	O
23156	you	O
23156	re	O
23156	feeling	O
23156	.	O
23156	I	O
23156	felt	O
23156	like	O
23156	it	O
23156	was	O
23156	good	O
23156	at	O
23156	doing	O
23156	that	O
23156	at	O
23156	least	O
23156	.	O
23156	I	O
23156	m	O
23156	glad	O
23156	that	O
23156	it	O
23156	worked	O
23156	.	O
23156	So	O
23156	you	O
23156	know	O
23156	it	O
23156	s	O
23156	and	O
23156	part	O
23156	of	O
23156	the	O
23156	thing	O
23156	about	O
23156	feelings	O
23156	is	O
23156	that	O
23156	I	O
23156	don	O
23156	t	O
23156	think	O
23156	that	O
23156	s	O
23156	actually	O
23156	what	O
23156	he	O
23156	s	O
23156	doing	O
23156	and	O
23156	you	O
23156	know	O
23156	I	O
23156	actually	O
23156	think	O
23156	he	O
23156	s	O
23156	very	O
23156	good	O
23156	and	O
23156	I	O
23156	m	O
23156	glad	O
23156	that	O
23156	we	O
23156	go	O
23156	to	O
23156	him	O
23156	for	O
23156	the	O
23156	most	O
23156	part	O
23156	.	O
23158	Is	O
23158	there	O
23158	anyone	O
23158	in	O
23158	your	O
23158	daily	O
23158	life	O
23158	that	O
23158	could	O
23158	help	O
23158	hold	O
23158	you	O
23158	accountable	O
23158	to	O
23158	something	O
23158	that	O
23158	you	O
23158	set	O
23158	up	O
23158	I	O
23158	do	O
23158	n't	O
23158	know	O
23158	.	O
23158	Like	O
23158	maybe	O
23158	Sydney	B-gpe
23158	could	O
23158	in	O
23158	theory	O
23158	.	O
23158	I	O
23158	do	O
23158	n't	O
23158	know	O
23158	if	O
23158	he	O
23158	would	O
23158	.	O
23158	I	O
23158	could	O
23158	ask	O
23158	him	O
23158	.	O
23158	But	O
23158	like	O
23158	something	O
23158	's	O
23158	also	O
23158	are	O
23158	location	O
23158	based	O
23158	.	O
23158	Like	O
23158	I	O
23158	can	O
23158	only	O
23158	do	O
23158	...	O
23158	I	O
23158	can	O
23158	only	O
23158	dye	O
23158	yarn	O
23158	if	O
23158	I	O
23158	'm	O
23158	at	O
23158	my	O
23158	place	O
23158	and	O
23158	not	O
23158	when	O
23158	I	O
23158	'm	O
23158	at	O
23158	his	O
23158	place	O
23158	.	O
23158	But	O
23158	you	O
23158	can	O
23158	be	O
23158	at	O
23158	your	O
23158	place	O
23158	whenever	O
23158	you	O
23158	want	O
23158	.	O
23158	Sort	O
23158	of	O
23158	.	O
23158	I	O
23158	mean	O
23158	yes	O
23158	and	O
23158	no	O
23158	.	O
23158	Like	O
23158	I	O
23158	can	O
23158	borrow	O
23158	his	O
23158	car	O
23158	and	O
23158	just	O
23158	go	O
23158	there	O
23158	but	O
23158	like	O
23158	if	O
23158	we	O
23158	were	O
23158	like	O
23199	I	O
23199	sure	O
23199	sound	O
23199	discouraged	O
23199	do	O
23199	n't	O
23199	I	O
23199	You	O
23199	do	O
23199	.	O
23199	Yeah	O
23199	talking	O
23199	about	O
23199	it	O
23199	's	O
23199	making	O
23199	me	O
23199	feel	O
23199	discouraged	O
23199	or	O
23199	at	O
23199	least	O
23199	it	O
23199	's	O
23199	that	O
23199	's	O
23199	the	O
23199	emotion	O
23199	that	O
23199	's	O
23199	bubbling	O
23199	up	O
23199	.	O
23199	Yeah	O
23199	I	O
23199	think	O
23199	probably	O
23199	that	O
23199	sounds	O
23199	about	O
23199	right	O
23199	.	O
23199	Just	O
23199	in	O
23199	the	O
23199	sense	O
23199	of	O
23199	like	O
23199	here	O
23199	we	O
23199	go	O
23199	again	O
23199	.	O
23199	Yeah	O
23199	I	O
23199	think	O
23199	on	O
23199	any	O
23199	particular	O
23199	day	O
23199	when	O
23199	she	O
23199	's	O
23199	not	O
23199	well	O
23199	I	O
23199	can	O
23199	either	O
23199	handle	O
23199	it	O
23199	just	O
23199	fine	O
23237	The	O
23237	things	O
23237	that	O
23237	you	O
23237	have	O
23237	control	O
23237	over	O
23237	are	O
23237	exercise	O
23237	which	O
23237	we	O
23237	know	O
23237	releases	O
23237	endorphins	O
23237	and	O
23237	thoughts	O
23237	which	O
23237	might	O
23237	not	O
23237	cause	O
23237	the	O
23237	feelings	O
23237	of	O
23237	depression	O
23237	but	O
23237	they	O
23237	can	O
23237	exacerbate	O
23237	it	O
23237	or	O
23237	help	O
23237	to	O
23237	alleviate	O
23237	it	O
23237	somewhat	O
23237	.	O
23237	It	O
23237	's	O
23237	not	O
23237	saying	O
23237	that	O
23237	what	O
23237	you	O
23237	're	O
23237	thinking	O
23237	is	O
23237	necessarily	O
23237	the	O
23237	start	O
23237	of	O
23237	the	O
23237	symptoms	O
23237	but	O
23237	it	O
23237	's	O
23237	something	O
23237	that	O
23237	you	O
23237	do	O
23237	have	O
23237	control	O
23237	over	O
23237	that	O
23237	can	O
23237	push	O
23237	it	O
23237	in	O
23237	one	O
23237	direction	O
23237	or	O
23237	the	O
23237	other	O
23237	.	O
23254	but	O
23254	I	O
23254	never	O
23254	really	O
23254	like	O
23254	went	O
23254	.	O
23254	I	O
23254	just	O
23254	did	O
23254	n't	O
23254	really	O
23254	try	O
23254	except	O
23254	for	O
23254	my	O
23254	woman	O
23254	's	O
23254	studies	O
23254	class	O
23254	which	O
23254	apparently	O
23254	I	O
23254	cared	O
23254	about	O
23254	and	O
23254	I	O
23254	did	O
23254	well	O
23254	in	O
23254	that	O
23254	class	O
23254	.	O
23254	But	O
23254	then	O
23254	I	O
23254	do	O
23254	n't	O
23254	know	O
23254	what	O
23254	happened	O
23254	sophomore	O
23254	year	O
23254	that	O
23254	changed	O
23254	that	O
23254	because	O
23254	all	O
23254	of	O
23254	a	O
23254	sudden	O
23254	and	O
23254	it	O
23254	was	O
23254	all	O
23289	I	O
23289	was	O
23289	thinking	O
23289	sometimes	O
23289	it	O
23289	's	O
23289	good	O
23289	to	O
23289	know	O
23289	the	O
23289	road	O
23289	you	O
23289	took	O
23289	to	O
23289	get	O
23289	to	O
23289	a	O
23289	place	O
23289	.	O
23289	And	O
23289	if	O
23289	the	O
23289	goal	O
23289	is	O
23289	to	O
23289	get	O
23289	to	O
23289	a	O
23289	place	O
23289	maybe	O
23289	it	O
23289	does	O
23289	n't	O
23289	matter	O
23289	which	O
23289	road	O
23289	you	O
23289	took	O
23289	.	O
23289	It	O
23289	does	O
23289	and	O
23289	it	O
23289	does	O
23289	n't	O
23289	I	O
23289	guess	O
23289	.	O
23289	Yes	O
23289	.	O
23289	We	O
23289	're	O
23289	going	O
23289	to	O
23289	need	O
23289	to	O
23289	stop	O
23289	for	O
23289	today	B-date
23289	.	O
23289	Okay	O
23289	Okay	O
23289	.	O
23289	I	O
23289	will	O
23289	see	O
23289	you	O
23289	next	B-date
23289	week	I-date
23289	.	O
23289	Oh	O
23289	I	O
23289	'm	O
23289	not	O
23289	going	O
23289	to	O
23289	be	O
23289	here	O
23289	next	B-date
23289	week	I-date
23289	.	O
23289	Okay	O
23289	.	O
23289	I	O
23289	'm	O
23289	going	O
23289	to	O
23289	be	O
23289	at	O
23289	a	O
23289	work	O
23289	thing	O
23289	combined	O
23289	with	O
23289	a	O
23289	fun	O
23289	thing	O
23289	I	O
23289	'm	O
23289	going	O
23289	to	O
23289	Austin	B-gpe
23289	for	O
23289	.	O
23289	I	O
23289	've	O
23289	never	O
23289	been	O
23289	to	O
23289	Austin	B-gpe
23289	.	O
23289	Oh	O
23289	wow	O
23289	.	O
23307	That	O
23307	s	O
23307	a	O
23307	really	O
23307	uncomfortable	O
23307	five	B-time
23307	minutes	I-time
23307	.	O
23307	It	O
23307	can	O
23307	feel	O
23307	like	O
23307	a	O
23307	really	O
23307	long	O
23307	time	O
23307	when	O
23307	you	O
23307	re	O
23307	feeling	O
23307	that	O
23307	sad	O
23307	.	O
23307	This	O
23307	morning	O
23307	I	O
23307	just	O
23307	sort	O
23307	of	O
23307	realized	O
23307	that	O
23307	because	O
23307	it	O
23307	was	O
23307	my	O
23307	birthday	O
23307	and	O
23307	Sydney	B-gpe
23307	was	O
23307	we	O
23307	stayed	O
23307	up	O
23307	late	O
23307	the	O
23307	night	O
23307	before	O
23307	like	O
23307	we	O
23307	were	O
23307	going	O
23307	to	O
23307	go	O
23307	out	O
23307	and	O
23307	do	O
23307	this	O
23307	and	O
23307	then	O
23307	he	O
23307	like	O
23307	couldn	O
23307	t	O
23307	go	O
23307	to	O
23307	sleep	O
23307	and	O
23307	like	O
23307	you	O
23307	know	O
23307	.	O
23307	He	O
23307	didn	O
23307	t	O
23307	bother	O
23307	taking	O
23307	an	O
23307	Ambien	O
23307	or	O
23307	you	O
23307	know	O
23307	Nyquil	O
23307	or	O
23307	whatever	O
23413	And	O
23413	it	O
23413	's	O
23413	just	O
23413	going	O
23413	to	O
23413	be	O
23413	it	O
23413	's	O
23413	going	O
23413	to	O
23413	waste	O
23413	too	O
23413	much	O
23413	time	O
23413	.	O
23413	So	O
23413	weeks	O
23413	months	B-date
23413	I	O
23413	do	O
23413	n't	O
23413	really	O
23413	have	O
23413	that	O
23413	should	O
23413	n't	O
23413	do	O
23413	that	O
23413	right	O
23413	now	O
23413	at	O
23413	this	O
23413	stage	O
23413	.	O
23413	What	O
23413	do	O
23413	you	O
23413	think	O
23413	the	O
23413	explosives	O
23413	represented	O
23413	I	O
23413	do	O
23413	n't	O
23413	know	O
23413	.	O
23413	Well	O
23413	now	O
23413	that	O
23413	I	B-person
23413	'm	I-person
23413	describing	O
23413	the	O
23413	dream	O
23413	I	O
23413	'm	O
23413	struck	O
23413	by	O
23413	the	O
23413	whole	O
23413	deceptive	O
23413	aspect	O
23413	of	O
23413	the	O
23413	things	O
23413	.	O
23413	They	O
23413	looked	O
23413	normal	O
23413	.	O
23413	And	O
23413	maybe	O
23413	that	O
23413	's	O
23413	how	O
23413	I	O
23413	feel	O
23413	like	O
23413	stuff	O
23413	comes	O
23413	across	O
23413	as	O
23413	you	O
23413	know	O
23450	But	O
23450	how	O
23450	am	O
23450	I	O
23450	supposed	O
23450	to	O
23450	like	O
23450	usually	O
23450	it	O
23450	happens	O
23450	like	O
23450	at	O
23450	night	O
23450	.	O
23450	Well	O
23450	it	O
23450	s	O
23450	not	O
23450	necessarily	O
23450	that	O
23450	it	O
23450	s	O
23450	just	O
23450	something	O
23450	that	O
23450	helps	O
23450	in	O
23450	the	O
23450	moment	O
23450	but	O
23450	when	O
23450	you	O
23450	re	O
23450	more	O
23450	active	O
23450	that	O
23450	can	O
23450	lower	O
23450	the	O
23450	baseline	O
23450	.	O
23450	The	O
23450	way	O
23450	to	O
23450	discharge	O
23450	some	O
23450	of	O
23450	this	O
23450	energy	O
23450	that	O
23450	s	O
23450	right	O
23450	now	O
23450	being	O
23450	translated	O
23450	in	O
23450	to	O
23450	anxiety	O
23450	and	O
23450	tension	O
23450	and	O
23450	all	O
23450	of	O
23450	the	O
23450	good	O
23450	health	O
23450	care	O
23450	selfcare	O
23450	things	O
23450	that	O
23450	you	O
23450	do	O
23450	like	O
23450	getting	O
23450	regular	O
23450	sleep	O
23450	exercising	O
23450	on	O
23450	a	O
23450	regular	O
23450	basis	O
23534	-	O
23534	Right	O
23534	and	O
23534	that	O
23534	could	O
23534	be	O
23534	affecting	O
23534	me	O
23534	.	O
23534	So	O
23534	just	O
23534	to	O
23534	make	O
23534	sure	O
23534	I	O
23534	ve	O
23534	got	O
23534	the	O
23534	right	O
23534	way	O
23534	around	O
23534	it	O
23534	it	O
23534	began	O
23534	6	B-date
23534	months	I-date
23534	ago	I-date
23534	pressure	O
23534	at	O
23534	work	O
23534	Yeah	O
23534	You	O
23534	went	O
23534	to	O
23534	town	O
23534	you	O
23534	had	O
23534	the	O
23534	first	O
23534	of	O
23534	these	O
23534	attacks	O
23534	and	O
23534	then	O
23534	since	O
23534	then	O
23534	you	O
23534	ve	O
23534	had	O
23534	some	O
23534	more	O
23534	of	O
23534	them	O
23534	.	O
23534	Yeah	O
23534	yeah	O
23534	And	O
23534	now	O
23534	it	O
23534	s	O
23534	kind	O
23534	of	O
23534	got	O
23534	to	O
23534	the	O
23534	point	O
23534	where	O
23534	you	O
23534	don	O
23534	t	O
23534	want	O
23534	to	O
23534	go	O
23534	out	O
23534	.	O
23534	I	O
23534	don	O
23534	t	O
23534	no	O
23534	...	O
23534	You	O
23534	don	O
23534	t	O
23534	go	O
23534	to	O
23534	town	O
23534	by	O
23534	yourself	O
23534	.	O
23534	No	O
23534	I	O
23534	don	O
23534	t	O
23534	want	O
23534	to	O
23534	risk	O
23534	it	O
23534	to	O
23534	be	O
23534	honest	O
23534	.	O
23573	That	O
23573	's	O
23573	the	O
23573	silly	O
23573	part	O
23573	of	O
23573	it	O
23573	.	O
23573	It	O
23573	's	O
23573	like	O
23573	they	O
23573	're	O
23573	ridiculously	O
23573	easygoing	O
23573	for	O
23573	the	O
23573	most	O
23573	part	O
23573	and	O
23573	if	O
23573	they	O
23573	're	O
23573	bothered	O
23573	they	O
23573	're	O
23573	not	O
23573	going	O
23573	to	O
23573	tell	O
23573	me	O
23573	so	O
23573	it	O
23573	will	O
23573	be	O
23573	okay	O
23573	And	O
23573	they	O
23573	're	O
23573	coming	O
23573	explicitly	O
23573	to	O
23573	see	O
23573	us	O
23573	and	O
23573	to	O
23573	like	O
23573	help	O
23573	take	O
23573	care	O
23573	of	O
23573	us	O
23573	in	O
23573	this	O
23573	difficult	O
23573	time	O
23573	.	O
23573	So	O
23573	it	O
23573	's	O
23573	So	O
23573	I	O
23573	think	O
23573	that	O
23573	's	O
23573	going	O
23573	to	O
23573	be	O
23573	okay	O
23573	.	O
23590	I	O
23590	should	O
23590	have	O
23590	called	O
23590	you	O
23590	to	O
23590	let	O
23590	you	O
23590	know	O
23590	and	O
23590	that	O
23590	not	O
23590	let	O
23590	me	O
23590	just	O
23590	say	O
23590	the	O
23590	thought	O
23590	first	O
23590	and	O
23590	not	O
23590	doing	O
23590	that	O
23590	makes	O
23590	me	O
23590	irresponsible	O
23590	.	O
23590	As	O
23590	I	O
23590	should	O
23590	n't	O
23590	be	O
23590	.	O
23590	As	O
23590	I	O
23590	see	O
23590	you	O
23590	always	O
23590	add	O
23590	that	O
23590	last	O
23590	part	O
23590	and	O
23590	that	O
23590	is	O
23590	the	O
23590	...	O
23590	Which	O
23590	I	O
23590	'm	O
23590	encouraging	O
23590	you	O
23590	to	O
23590	do	O
23590	.	O
23590	OK	O
23590	OK	O
23590	.	O
23590	I	O
23590	meant	O
23590	it	O
23590	before	O
23628	Please	O
23628	have	O
23628	a	O
23628	seat	O
23628	Meg	B-person
23628	.	O
23628	Thank	O
23628	you	O
23628	for	O
23628	coming	O
23628	in	O
23628	today	B-date
23628	.	O
23628	Your	O
23628	nutritionist	O
23628	referred	O
23628	you	O
23628	.	O
23628	It	O
23628	seems	O
23628	that	O
23628	she	O
23628	and	O
23628	your	O
23628	mom	O
23628	have	O
23628	some	O
23628	concerns	O
23628	.	O
23628	Can	O
23628	you	O
23628	sit	O
23628	down	O
23628	and	O
23628	we	O
23628	will	O
23628	take	O
23628	your	O
23628	blood	O
23628	pressure	O
23628	and	O
23628	do	O
23628	some	O
23628	vitals	O
23628	I	O
23628	guess	O
23628	.	O
23628	I	O
23628	do	O
23628	need	O
23628	to	O
23628	get	O
23628	back	O
23628	to	O
23628	my	O
23628	dorm	O
23628	to	O
23628	study	O
23628	.	O
23628	I	O
23628	have	O
23628	a	O
23628	track	O
23628	meet	O
23628	coming	O
23628	up	O
23628	also	O
23628	that	O
23628	I	O
23628	am	O
23628	training	O
23628	for	O
23628	.	O
23628	I	O
23628	am	O
23628	runner	O
23628	.	O
23628	How	O
23628	many	O
23628	credits	O
23628	are	O
23628	you	O
23628	taking	O
23628	and	O
23628	how	O
23628	are	O
23628	classes	O
23628	going	O
23628	21	O
23628	credits	O
23628	.	O
23628	I	O
23628	am	O
23628	at	O
23628	the	O
23628	top	O
